tweet_id,timestamp,refined_text,dog_name,dog_stage,image_link,expanded_urls,source,prediction_1_confidence,prediction_2_confidence,prediction_3_confidence,most_confident_prediction,prediction_1,prediction_2,prediction_3,prediction_1_isdog,prediction_2_isdog,prediction_3_isdog,rating_fraction,retweet_count,favorite_count
705428427625635840,2016-03-03 16:23:38,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper ,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,https://twitter.com/dog_rates/status/705428427625635840/photo/1,Twitter for iPhone,0.774792,0.0730794,0.0223651,1,Chihuahua,quilt,Pembroke,True,False,True,1.1,1515,3497
705442520700944385,2016-03-03 17:19:38,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,https://twitter.com/dog_rates/status/705442520700944385/photo/1,Twitter for iPhone,0.309106,0.224556,0.2021,1,Great_Pyrenees,kuvasz,seat_belt,True,True,False,1.2,1455,4055
705475953783398401,2016-03-03 19:32:29,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,Zara,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",Twitter for iPhone,0.908784,0.0303612,0.00499562,1,golden_retriever,Labrador_retriever,tennis_ball,True,True,False,1.2,823,2728
705591895322394625,2016-03-04 03:13:11,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,https://twitter.com/dog_rates/status/705591895322394625/photo/1,Twitter for iPhone,0.877207,0.0478542,0.0356381,1,basenji,Italian_greyhound,miniature_pinscher,True,True,True,1.1,1024,2901
705898680587526145,2016-03-04 23:32:15,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,Max,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",Twitter for iPhone,0.808276,0.059437,0.0267203,1,collie,Border_collie,groenendael,True,True,True,1.0,494,2174
705970349788291072,2016-03-05 04:17:02,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,Lucy,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,https://twitter.com/dog_rates/status/705970349788291072/photo/1,Twitter for iPhone,0.776346,0.112413,0.0369529,1,golden_retriever,Labrador_retriever,chow,True,True,True,1.2,794,2909
705975130514706432,2016-03-05 04:36:02,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper ,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",Twitter for iPhone,0.5877640000000001,0.281429,0.0947981,1,Staffordshire_bullterrier,American_Staffordshire_terrier,bull_mastiff,True,True,True,1.0,659,2854
706166467411222528,2016-03-05 17:16:20,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable ,Dexter,,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,https://twitter.com/dog_rates/status/706166467411222528/photo/1,Twitter for iPhone,0.430418,0.2796,0.11748,1,Samoyed,kuvasz,Great_Pyrenees,True,True,True,0.7,1443,4708
706265994973601792,2016-03-05 23:51:49,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort ",Kara,,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,https://twitter.com/dog_rates/status/706265994973601792/photo/1,Twitter for iPhone,0.743715,0.114042,0.0477152,1,papillon,Pekinese,Saint_Bernard,True,True,True,1.1,847,2512
706291001778950144,2016-03-06 01:31:11,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 ,,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",Twitter for iPhone,0.587101,0.16408699999999998,0.105011,1,Border_terrier,bull_mastiff,Staffordshire_bullterrier,True,True,True,1.1,434,1562
706310011488698368,2016-03-06 02:46:44,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity ,,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",Twitter for iPhone,0.6981649999999999,0.105834,0.0620304,1,Pembroke,Chihuahua,bloodhound,True,True,True,1.2,7115,19475
706346369204748288,2016-03-06 05:11:12,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell ,Koda,,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",Twitter for iPhone,0.956462,0.0253809,0.00867921,1,Tibetan_mastiff,Rottweiler,Appenzeller,True,True,True,1.2,841,3160
706516534877929472,2016-03-06 16:27:23,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 ,,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,https://twitter.com/dog_rates/status/706516534877929472/photo/1,Twitter for iPhone,0.7726850000000001,0.0716653,0.0209931,1,golden_retriever,Labrador_retriever,golfcart,True,True,False,1.2,928,2869
706538006853918722,2016-03-06 17:52:42,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with ",Oliver,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,https://twitter.com/dog_rates/status/706538006853918722/photo/1,Twitter for iPhone,0.541794,0.0949184,0.08543939999999997,1,chow,Pembroke,Pomeranian,True,True,True,1.1,1284,3177
706593038911545345,2016-03-06 21:31:22,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days ,,,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,https://twitter.com/dog_rates/status/706593038911545345/photo/1,Twitter for iPhone,0.6964229999999999,0.189312,0.029408799999999995,1,four-poster,quilt,pillow,False,False,False,1.0,580,1980
706644897839910912,2016-03-07 00:57:27,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 ,Shadow,,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,https://twitter.com/dog_rates/status/706644897839910912/video/1,Twitter for iPhone,0.137871,0.132928,0.113866,1,space_heater,Chihuahua,cougar,False,True,False,0.9,981,2345
706681918348251136,2016-03-07 03:24:33,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup ,Katie,,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",Twitter for iPhone,0.717584,0.15143299999999998,0.047087,1,toy_poodle,miniature_poodle,Norwich_terrier,True,True,True,1.2,889,3019
706901761596989440,2016-03-07 17:58:08,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 ,Elliot,,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,https://twitter.com/dog_rates/status/706901761596989440/photo/1,Twitter for iPhone,0.859499,0.12898099999999998,0.0113178,1,wild_boar,hog,warthog,False,False,False,0.3,521,1877
707014260413456384,2016-03-08 01:25:10,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,Ellie,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,https://twitter.com/dog_rates/status/707014260413456384/photo/1,Twitter for iPhone,0.58378,0.129683,0.08915269999999999,1,Chihuahua,Italian_greyhound,toy_terrier,True,True,True,1.1,537,2103
707021089608753152,2016-03-08 01:52:18,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,Tucker,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",Twitter for iPhone,0.559658,0.314673,0.0666717,2,cocker_spaniel,golden_retriever,Pekinese,True,True,True,1.2,1220,3717
707038192327901184,2016-03-08 03:00:15,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,Kathmandu,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",Twitter for iPhone,0.642426,0.0573062,0.0541865,1,pug,llama,French_bulldog,True,False,True,1.0,716,2012
707059547140169728,2016-03-08 04:25:07,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,Cupcake,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",Twitter for iPhone,0.8973120000000001,0.0391802,0.019516,1,Samoyed,Great_Pyrenees,kuvasz,True,True,True,1.1,619,2394
707297311098011648,2016-03-08 20:09:54,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,Cassie,,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",Twitter for iPhone,0.370717,0.201566,0.101559,1,Blenheim_spaniel,Shih-Tzu,black-footed_ferret,True,True,False,1.0,707,2574
707315916783140866,2016-03-08 21:23:50,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",Twitter for iPhone,0.979235,0.0110368,0.00397111,2,Bernese_mountain_dog,Shetland_sheepdog,Appenzeller,True,True,True,1.0,576,2279
707377100785885184,2016-03-09 01:26:57,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",Twitter for iPhone,0.637225,0.0945421,0.0697971,1,golden_retriever,bloodhound,cocker_spaniel,True,True,True,0.9,974,3002
707387676719185920,2016-03-09 02:08:59,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,Clarkus,,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,https://twitter.com/dog_rates/status/707387676719185920/photo/1,Twitter for iPhone,0.888468,0.0886346,0.0159383,1,Chihuahua,Italian_greyhound,toy_terrier,True,True,True,1.0,1143,3207
707411934438625280,2016-03-09 03:45:22,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ",,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,https://twitter.com/dog_rates/status/707411934438625280/photo/1,Twitter for iPhone,0.7382770000000001,0.0285149,0.0248763,1,Lakeland_terrier,Airedale,giant_schnauzer,True,True,True,1.1,542,2109
707420581654872064,2016-03-09 04:19:44,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,Keurig,,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,https://twitter.com/dog_rates/status/707420581654872064/photo/1,Twitter for iPhone,0.518215,0.149391,0.106003,1,ram,kuvasz,Great_Pyrenees,False,True,True,0.4,630,2066
707610948723478529,2016-03-09 16:56:11,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,Harper,,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,https://twitter.com/dog_rates/status/707610948723478529/photo/1,Twitter for iPhone,0.383223,0.16593,0.118199,1,golden_retriever,cocker_spaniel,Chesapeake_Bay_retriever,True,True,True,1.2,5696,15554
707693576495472641,2016-03-09 22:24:31,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,Jiminus,,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,https://twitter.com/dog_rates/status/707693576495472641/photo/1,Twitter for iPhone,0.499525,0.4880140000000001,0.00929825,1,bathtub,tub,washbasin,False,False,False,0.7,915,3117
707741517457260545,2016-03-10 01:35:01,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,,,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,https://twitter.com/dog_rates/status/707741517457260545/photo/1,Twitter for iPhone,0.738371,0.191789,0.0201257,1,whippet,Italian_greyhound,American_Staffordshire_terrier,True,True,True,1.0,552,2285
707776935007539200,2016-03-10 03:55:45,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,Sadie,,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,https://twitter.com/dog_rates/status/707776935007539200/photo/1,Twitter for iPhone,0.890426,0.0513347,0.0180153,1,miniature_pinscher,toy_terrier,Chihuahua,True,True,True,1.1,871,3004
707969809498152960,2016-03-10 16:42:10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,Rufus,,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,https://twitter.com/dog_rates/status/707969809498152960/photo/1,Twitter for iPhone,0.908491,0.0826516,0.00578613,1,toy_poodle,miniature_poodle,teddy,True,True,False,1.1,866,2482
707995814724026368,2016-03-10 18:25:30,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,Farfle,,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,https://twitter.com/dog_rates/status/707995814724026368/photo/1,Twitter for iPhone,0.172087,0.126978,0.0504,1,agama,Gila_monster,lumbermill,False,False,False,1.2,1012,2861
708026248782585858,2016-03-10 20:26:26,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,,,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,https://twitter.com/dog_rates/status/708026248782585858/video/1,Twitter for iPhone,0.7864680000000001,0.0689789,0.029304400000000005,1,malinois,Chesapeake_Bay_retriever,Siamese_cat,True,True,False,1.3,1747,4057
708109389455101952,2016-03-11 01:56:49,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,Remington,,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,https://twitter.com/dog_rates/status/708109389455101952/photo/1,Twitter for iPhone,0.5161060000000001,0.236075,0.0697495,1,Staffordshire_bullterrier,American_Staffordshire_terrier,kelpie,True,True,True,1.0,500,1797
708119489313951744,2016-03-11 02:36:57,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,Cooper,,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,https://twitter.com/dog_rates/status/708119489313951744/photo/1,Twitter for iPhone,0.264483,0.258786,0.0968987,1,Norwich_terrier,Norfolk_terrier,chow,True,True,True,0.9,896,2470
708130923141795840,2016-03-11 03:22:23,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,,,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,https://twitter.com/dog_rates/status/708130923141795840/photo/1,Twitter for iPhone,0.710354,0.262302,0.00690382,1,French_bulldog,Chihuahua,Cardigan,True,True,True,1.1,782,3090
708149363256774660,2016-03-11 04:35:39,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,Jebberson,,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,https://twitter.com/dog_rates/status/708149363256774660/photo/1,Twitter for iPhone,0.350993,0.164555,0.0804836,1,Cardigan,basset,toy_terrier,True,True,True,1.0,1411,3979
708349470027751425,2016-03-11 17:50:48,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,River,,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,https://twitter.com/dog_rates/status/708349470027751425/photo/1,Twitter for iPhone,0.24389,0.187158,0.092727,1,muzzle,basenji,Boston_bull,False,True,True,1.1,676,2184
708356463048204288,2016-03-11 18:18:36,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,Oliver,,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",Twitter for iPhone,0.871283,0.04182,0.015228,2,pug,French_bulldog,bath_towel,True,True,False,1.0,1197,3297
708469915515297792,2016-03-12 01:49:25,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,Bobble,,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,https://twitter.com/dog_rates/status/708469915515297792/photo/1,Twitter for iPhone,0.748163,0.127717,0.042141000000000005,1,Chihuahua,toy_terrier,Pembroke,True,True,True,1.1,728,2845
708479650088034305,2016-03-12 02:28:06,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,Bear,,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,https://twitter.com/dog_rates/status/708479650088034305/photo/1,Twitter for iPhone,0.218479,0.201966,0.165225,1,Shih-Tzu,Lhasa,Norfolk_terrier,True,True,True,1.3,616,2339
708711088997666817,2016-03-12 17:47:45,This is Smokey. He really likes tennis balls. 11/10 ,Smokey,,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",Twitter for iPhone,0.912961,0.0526946,0.0184774,2,tennis_ball,German_short-haired_pointer,Labrador_retriever,False,True,True,1.1,637,2329
708738143638450176,2016-03-12 19:35:15,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,Coco,,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,https://twitter.com/dog_rates/status/708738143638450176/photo/1,Twitter for iPhone,0.933457,0.05722080000000001,0.000904151,1,Pomeranian,Samoyed,West_Highland_white_terrier,True,True,True,1.1,737,2532
708810915978854401,2016-03-13 00:24:26,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,Mister,,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",Twitter for iPhone,0.976139,0.0163009,0.00187137,2,golden_retriever,Labrador_retriever,Norfolk_terrier,True,True,True,1.0,6238,15194
708834316713893888,2016-03-13 01:57:25,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,Malikai,,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,https://twitter.com/dog_rates/status/708834316713893888/photo/1,Twitter for iPhone,0.283945,0.218252,0.180401,1,Eskimo_dog,giant_panda,malamute,True,False,True,1.0,448,1549
708845821941387268,2016-03-13 02:43:08,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 ,,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",Twitter for iPhone,0.74564,0.167853,0.0147629,1,schipperke,kelpie,Boston_bull,True,True,True,0.9,800,2737
709042156699303936,2016-03-13 15:43:18,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,Klevin,,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,https://twitter.com/dog_rates/status/709042156699303936/photo/1,Twitter for iPhone,0.8265790000000001,0.0681793,0.0492179,1,hotdog,Rottweiler,Labrador_retriever,False,True,True,0.9,1474,4313
709158332880297985,2016-03-13 23:24:56,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,Rodney,,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,https://twitter.com/dog_rates/status/709158332880297985/photo/1,Twitter for iPhone,0.212957,0.178887,0.174218,1,Siberian_husky,Eskimo_dog,Labrador_retriever,True,True,True,1.0,362,1874
709198395643068416,2016-03-14 02:04:08,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",,,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,https://twitter.com/dog_rates/status/709198395643068416/photo/1,Twitter for iPhone,0.490783,0.0835133,0.0831843,1,borzoi,wire-haired_fox_terrier,English_setter,True,True,True,0.9,588,2265
709207347839836162,2016-03-14 02:39:42,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,Penny,,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,https://twitter.com/dog_rates/status/709207347839836162/photo/1,Twitter for iPhone,0.948323,0.0177303,0.016687900000000002,1,Chihuahua,Italian_greyhound,quilt,True,True,False,1.1,5162,11394
709225125749587968,2016-03-14 03:50:21,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,Walker,,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,https://twitter.com/dog_rates/status/709225125749587968/photo/1,Twitter for iPhone,0.271109,0.15048699999999998,0.145578,1,Labrador_retriever,Pomeranian,golden_retriever,True,True,True,1.1,520,2200
709409458133323776,2016-03-14 16:02:49,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,Billy,,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,https://twitter.com/dog_rates/status/709409458133323776/photo/1,Twitter for iPhone,0.79745,0.0540553,0.0316733,1,Shetland_sheepdog,collie,keeshond,True,True,True,0.8,616,2420
709449600415961088,2016-03-14 18:42:20,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,Karma,,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",Twitter for iPhone,0.780187,0.07442869999999999,0.033776199999999985,2,Maltese_dog,Dandie_Dinmont,Norfolk_terrier,True,True,True,1.0,517,2021
709519240576036864,2016-03-14 23:19:03,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,Vince,,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,https://twitter.com/dog_rates/status/709519240576036864/photo/1,Twitter for iPhone,0.414982,0.225482,0.196789,1,cocker_spaniel,Newfoundland,flat-coated_retriever,True,True,True,0.9,219,1383
709556954897764353,2016-03-15 01:48:55,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,Cecil,,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",Twitter for iPhone,0.790026,0.105031,0.0870512,2,golden_retriever,kuvasz,Labrador_retriever,True,True,True,1.2,973,3014
709566166965075968,2016-03-15 02:25:31,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,Olaf,,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,https://twitter.com/dog_rates/status/709566166965075968/photo/1,Twitter for iPhone,0.999837,0.000116907,1.13384e-05,1,chow,Tibetan_mastiff,Australian_terrier,True,True,True,1.2,1070,3250
709852847387627521,2016-03-15 21:24:41,*lets out a tiny whimper and then collapses* ...12/10 ,,,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",Twitter for iPhone,0.945629,0.0192036,0.0101342,2,Chihuahua,Pomeranian,West_Highland_white_terrier,True,True,True,1.2,1085,3224
709901256215666688,2016-03-16 00:37:03,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now:  ",,,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",Twitter for iPhone,0.998814,0.000511773,0.000224477,2,bib,handkerchief,umbrella,False,False,False,1.2,92,606
709918798883774466,2016-03-16 01:46:45,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,Watson,,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",Twitter for iPhone,0.956222,0.0207273,0.00791218,2,Pembroke,Cardigan,Chihuahua,True,True,True,1.2,992,3222
710117014656950272,2016-03-16 14:54:24,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",Twitter for iPhone,0.802092,0.111647,0.0628662,2,toy_poodle,miniature_poodle,cocker_spaniel,True,True,True,1.1,1778,5016
710140971284037632,2016-03-16 16:29:35,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,Tater,,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,https://twitter.com/dog_rates/status/710140971284037632/photo/1,Twitter for iPhone,0.95317,0.0195169,0.00582051,1,Pekinese,papillon,Japanese_spaniel,True,True,True,0.8,799,2511
710153181850935296,2016-03-16 17:18:07,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,Lacy,,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",Twitter for iPhone,0.979053,0.0106825,0.00271296,2,cowboy_hat,sombrero,cocker_spaniel,False,False,True,1.1,808,2670
710269109699739648,2016-03-17 00:58:46,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",,,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,https://twitter.com/dog_rates/status/710269109699739648/photo/1,Twitter for iPhone,0.415495,0.17815699999999998,0.100202,1,pug,German_shepherd,Labrador_retriever,True,True,True,1.3,1012,2190
